Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
68.76061,1313.0,1758.5,1771.0,1851.0,1463.0,2010.0,1463.0,1485.0,1996.0,2010.0
68.966484,1313.0,1759.2,1771.0,1851.0,1463.0,2011.0,1463.0,1485.0,1997.0,2011.0
69.17235,1313.0,1760.5,1771.0,1855.0,1464.0,2013.0,1464.0,1485.0,1997.0,2013.0
69.37822,1313.0,1761.1,1773.0,1855.0,1464.0,2015.0,1464.0,1487.0,1997.0,2015.0
69.58409,1314.0,1761.9,1774.0,1856.0,1465.0,2015.0,1465.0,1489.0,1998.0,2015.0
69.78996,1314.0,1762.8,1776.0,1858.0,1466.0,2015.0,1466.0,1491.0,1999.0,2015.0
69.995834,1314.0,1764.1,1776.0,1858.0,1467.0,2016.0,1467.0,1495.0,2002.0,2016.0
70.2017,1314.0,1765.8,1777.0,1859.0,1469.0,2018.0,1469.0,1496.0,2006.0,2018.0
70.40757,1314.0,1767.1,1778.0,1861.0,1471.0,2019.0,1471.0,1496.0,2008.0,2019.0
70.61344,1314.0,1767.9,1778.0,1861.0,1471.0,2019.0,1471.0,1497.0,2009.0,2019.0
70.81931,1314.0,1769.4,1778.0,1861.0,1473.0,2022.0,1473.0,1497.0,2009.0,2022.0
71.025185,1314.0,1770.3,1778.0,1863.0,1475.0,2022.0,1475.0,1498.0,2010.0,2022.0
71.23105,1314.0,1771.7,1779.0,1863.0,1476.0,2022.0,1476.0,1502.0,2010.0,2022.0
71.43692,1314.0,1772.8,1779.0,1864.0,1476.0,2023.0,1476.0,1505.0,2010.0,2023.0
71.64279,1314.0,1774.1,1779.0,1869.0,1477.0,2023.0,1477.0,1505.0,2012.0,2023.0
71.84866,1314.0,1775.3,1780.0,1872.0,1478.0,2024.0,1478.0,1506.0,2013.0,2024.0
72.054535,1314.0,1776.6,1783.0,1872.0,1478.0,2024.0,1478.0,1506.0,2015.0,2024.0
72.2604,1314.0,1777.9,1785.0,1873.0,1481.0,2024.0,1481.0,1506.0,2015.0,2024.0
72.46627,1314.0,1778.9,1788.0,1874.0,1484.0,2025.0,1484.0,1506.0,2015.0,2025.0
72.67214,1314.0,1779.3,1788.0,1875.0,1484.0,2025.0,1484.0,1507.0,2016.0,2025.0
72.87801,1314.0,1780.2,1790.0,1876.0,1485.0,2026.0,1485.0,1508.0,2016.0,2026.0
73.083885,1314.0,1782.4,1799.0,1879.0,1487.0,2028.0,1487.0,1508.0,2019.0,2028.0
73.28975,1314.0,1784.0,1804.0,1880.0,1488.0,2030.0,1488.0,1508.0,2020.0,2030.0
73.49562,1315.0,1785.2,1805.0,1880.0,1489.0,2032.0,1489.0,1508.0,2022.0,2032.0
73.70149,1316.0,1785.7,1805.0,1880.0,1489.0,2032.0,1489.0,1508.0,2023.0,2032.0
73.907364,1316.0,1786.3,1806.0,1881.0,1489.0,2033.0,1489.0,1508.0,2023.0,2033.0
74.113235,1317.0,1787.1,1807.0,1883.0,1490.0,2034.0,1490.0,1508.0,2023.0,2034.0
74.3191,1317.0,1787.6,1807.0,1883.0,1491.0,2034.0,1491.0,1508.0,2024.0,2034.0
74.52497,1317.0,1788.0,1807.0,1884.0,1492.0,2034.0,1492.0,1508.0,2024.0,2034.0
74.73084,1317.0,1788.5,1808.0,1885.0,1493.0,2034.0,1493.0,1508.0,2024.0,2034.0
74.936714,1317.0,1789.9,1808.0,1887.0,1493.0,2036.0,1493.0,1508.0,2029.0,2036.0
75.142586,1317.0,1790.6,1808.0,1888.0,1494.0,2036.0,1494.0,1508.0,2033.0,2036.0
75.34845,1318.0,1791.5,1810.0,1890.0,1494.0,2036.0,1494.0,1509.0,2035.0,2036.0
75.55432,1318.0,1792.8,1810.0,2036.0,1494.0,2036.0,1494.0,1513.0,2036.0,2036.0
75.76019,1318.0,1793.6,1812.0,2036.0,1495.0,2036.0,1495.0,1514.0,2036.0,2036.0
75.966064,1318.0,1795.0,1812.0,2038.0,1496.0,2038.0,1496.0,1516.0,2038.0,2038.0
76.171936,1319.0,1796.1,1815.0,2040.0,1497.0,2040.0,1497.0,1516.0,2040.0,2040.0
76.3778,1320.0,1797.4,1818.0,1897.0,1498.0,2041.0,1498.0,1518.0,2040.0,2041.0
76.58367,1320.0,1798.2,1818.0,1898.0,1498.0,2043.0,1498.0,1520.0,2040.0,2043.0
76.78954,1321.0,1799.1,1818.0,1898.0,1498.0,2046.0,1498.0,1521.0,2043.0,2046.0
76.995415,1322.0,1799.9,1818.0,1900.0,1498.0,2049.0,1498.0,1522.0,2044.0,2049.0
77.20129,1322.0,1800.4,1819.0,1902.0,1498.0,2049.0,1498.0,1522.0,2045.0,2049.0
77.40715,1322.0,1801.3,1820.0,1902.0,1498.0,2050.0,1498.0,1523.0,2045.0,2050.0
77.61302,1323.0,1801.6,1820.0,1902.0,1498.0,2050.0,1498.0,1523.0,2045.0,2050.0
77.81889,1323.0,1801.9,1820.0,1903.0,1498.0,2050.0,1498.0,1524.0,2045.0,2050.0
78.024765,1323.0,1802.5,1821.0,1903.0,1498.0,2053.0,1498.0,1524.0,2045.0,2053.0
78.23064,1323.0,1803.4,1824.0,1904.0,1499.0,2053.0,1499.0,1526.0,2045.0,2053.0
78.43651,1323.0,1804.1,1826.0,1906.0,1499.0,2054.0,1499.0,1526.0,2046.0,2054.0
78.64237,1323.0,1804.7,1826.0,1906.0,1499.0,2054.0,1499.0,1526.0,2049.0,2054.0
78.84824,1323.0,1805.5,1826.0,1907.0,1500.0,2054.0,1500.0,1527.0,2050.0,2054.0
79.054115,1323.0,1806.6,1829.0,1907.0,1501.0,2055.0,1501.0,1529.0,2052.0,2055.0
79.25999,1324.0,1807.3,1829.0,1907.0,1503.0,2056.0,1503.0,1531.0,2052.0,2056.0
79.46586,1324.0,1808.3,1829.0,1908.0,1503.0,2058.0,1503.0,1533.0,2052.0,2058.0
79.67172,1324.0,1809.0,1829.0,1908.0,1507.0,2059.0,1507.0,1533.0,2053.0,2059.0
79.877594,1324.0,1810.5,1830.0,1908.0,1509.0,2061.0,1509.0,1534.0,2054.0,2061.0
80.083466,1324.0,1811.6,1831.0,1909.0,1509.0,2061.0,1509.0,1535.0,2054.0,2061.0
80.28934,1324.0,1812.7,1832.0,1911.0,1510.0,2062.0,1510.0,1535.0,2056.0,2062.0
80.49521,1324.0,1813.3,1833.0,1911.0,1510.0,2063.0,1510.0,1536.0,2057.0,2063.0
80.70107,1326.0,1813.8,1833.0,1911.0,1510.0,2063.0,1510.0,1538.0,2059.0,2063.0
80.906944,1326.0,1814.3,1834.0,1911.0,1512.0,2063.0,1512.0,1539.0,2059.0,2063.0
81.112816,1326.0,1815.0,1835.0,1912.0,1512.0,2064.0,1512.0,1539.0,2061.0,2064.0
81.31869,1327.0,1816.0,1837.0,1912.0,1514.0,2064.0,1514.0,1539.0,2063.0,2064.0
81.52456,1327.0,1817.4,1841.0,1913.0,1515.0,2065.0,1515.0,1541.0,2064.0,2065.0
81.73042,1327.0,1818.1,1844.0,1914.0,1515.0,2066.0,1515.0,1541.0,2064.0,2066.0
81.936295,1327.0,1818.7,1844.0,1914.0,1516.0,2066.0,1516.0,1541.0,2065.0,2066.0
82.142166,1328.0,1819.2,1846.0,1914.0,1516.0,2068.0,1516.0,1541.0,2065.0,2068.0
82.34804,1329.0,1819.7,1846.0,1914.0,1517.0,2069.0,1517.0,1542.0,2066.0,2069.0
82.55391,1330.0,1820.6,1847.0,1915.0,1517.0,2069.0,1517.0,1544.0,2067.0,2069.0
82.75977,1330.0,1821.4,1849.0,1915.0,1518.0,2070.0,1518.0,1544.0,2068.0,2070.0
82.965645,1330.0,1822.4,1849.0,1915.0,1518.0,2072.0,1518.0,1544.0,2070.0,2072.0
83.17152,1330.0,1823.4,1851.0,1915.0,1518.0,2074.0,1518.0,1544.0,2073.0,2074.0
83.37739,1330.0,1823.9,1852.0,2074.0,1518.0,2074.0,1518.0,1544.0,2074.0,2074.0
83.58326,1331.0,1824.7,1853.0,1916.0,1518.0,2075.0,1518.0,1544.0,2074.0,2075.0
83.78912,1331.0,1825.5,1855.0,1916.0,1518.0,2076.0,1518.0,1545.0,2074.0,2076.0
83.994995,1332.0,1826.8,1856.0,1922.0,1518.0,2077.0,1518.0,1546.0,2074.0,2077.0
84.20087,1332.0,1827.7,1858.0,1923.0,1518.0,2077.0,1518.0,1547.0,2074.0,2077.0
84.40674,1333.0,1828.3,1859.0,1923.0,1519.0,2078.0,1519.0,1548.0,2074.0,2078.0
84.61261,1333.0,1829.2,1862.0,1923.0,1519.0,2078.0,1519.0,1548.0,2075.0,2078.0
84.818474,1333.0,1830.7,1863.0,1926.0,1519.0,2078.0,1519.0,1553.0,2077.0,2078.0
85.024345,1333.0,1831.4,1864.0,1927.0,1520.0,2079.0,1520.0,1554.0,2078.0,2079.0
85.23022,1334.0,1832.1,1865.0,1927.0,1520.0,2079.0,1520.0,1554.0,2078.0,2079.0
85.43609,1335.0,1832.9,1866.0,1929.0,1521.0,2079.0,1521.0,1554.0,2078.0,2079.0
85.64196,1336.0,1833.8,1867.0,2079.0,1523.0,2079.0,1523.0,1554.0,2079.0,2079.0
85.847824,1336.0,1834.3,1868.0,2080.0,1523.0,2080.0,1523.0,1554.0,2080.0,2080.0
86.053696,1336.0,1834.8,1868.0,1931.0,1523.0,2081.0,1523.0,1555.0,2080.0,2081.0
86.25957,1336.0,1835.4,1868.0,1931.0,1523.0,2082.0,1523.0,1555.0,2080.0,2082.0
86.46544,1336.0,1836.1,1868.0,1932.0,1523.0,2082.0,1523.0,1556.0,2080.0,2082.0
86.67131,1337.0,1836.8,1870.0,1932.0,1524.0,2083.0,1524.0,1556.0,2082.0,2083.0
86.877174,1337.0,1837.5,1870.0,2083.0,1525.0,2083.0,1525.0,1556.0,2083.0,2083.0
87.083046,1337.0,1837.9,1870.0,2083.0,1526.0,2083.0,1526.0,1556.0,2083.0,2083.0
87.28892,1338.0,1839.1,1874.0,1934.0,1526.0,2087.0,1526.0,1557.0,2084.0,2087.0
87.49479,1339.0,1839.7,1875.0,1934.0,1527.0,2087.0,1527.0,1557.0,2084.0,2087.0
87.70066,1339.0,1840.0,1875.0,1934.0,1527.0,2087.0,1527.0,1557.0,2084.0,2087.0
87.90653,1339.0,1840.8,1875.0,1935.0,1527.0,2087.0,1527.0,1557.0,2086.0,2087.0
88.1124,1339.0,1842.1,1875.0,1937.0,1529.0,2088.0,1529.0,1557.0,2086.0,2088.0
88.31827,1340.0,1842.7,1876.0,1937.0,1530.0,2089.0,1530.0,1557.0,2087.0,2089.0
88.52414,1340.0,1843.1,1877.0,1937.0,1530.0,2089.0,1530.0,1557.0,2088.0,2089.0
88.73001,1340.0,1844.4,1880.0,1939.0,1530.0,2091.0,1530.0,1557.0,2089.0,2091.0
88.93588,1340.0,1845.7,1880.0,1940.0,1534.0,2093.0,1534.0,1557.0,2090.0,2093.0
89.14175,1340.0,1845.9,1880.0,1940.0,1534.0,2093.0,1534.0,1557.0,2091.0,2093.0
89.34762,1340.0,1846.6,1881.0,1941.0,1534.0,2095.0,1534.0,1557.0,2093.0,2095.0
89.55349,1340.0,1847.4,1881.0,1944.0,1534.0,2095.0,1534.0,1558.0,2094.0,2095.0
89.75936,1340.0,1847.9,1881.0,1944.0,1534.0,2095.0,1534.0,1558.0,2094.0,2095.0
89.96523,1340.0,1848.8,1882.0,1945.0,1535.0,2096.0,1535.0,1558.0,2095.0,2096.0
90.1711,1340.0,1849.1,1882.0,1945.0,1535.0,2099.0,1535.0,1558.0,2095.0,2099.0
90.37697,1340.0,1849.3,1882.0,1945.0,1535.0,2100.0,1535.0,1558.0,2095.0,2100.0
90.58284,1340.0,1850.1,1883.0,1945.0,1536.0,2100.0,1536.0,1558.0,2095.0,2100.0
90.78871,1340.0,1852.1,1884.0,1958.0,1537.0,2102.0,1537.0,1558.0,2095.0,2102.0
90.99458,1340.0,1853.2,1884.0,1961.0,1538.0,2103.0,1538.0,1558.0,2097.0,2103.0
91.20045,1340.0,1854.1,1884.0,1963.0,1538.0,2106.0,1538.0,1558.0,2097.0,2106.0
91.40632,1341.0,1854.7,1884.0,1963.0,1538.0,2106.0,1538.0,1559.0,2098.0,2106.0
91.61219,1342.0,1856.4,1884.0,1964.0,1538.0,2106.0,1538.0,1561.0,2100.0,2106.0
91.81806,1342.0,1857.0,1884.0,1967.0,1538.0,2106.0,1538.0,1561.0,2101.0,2106.0
92.02393,1342.0,1857.4,1885.0,1967.0,1538.0,2107.0,1538.0,1562.0,2102.0,2107.0
92.2298,1342.0,1858.1,1886.0,1967.0,1538.0,2107.0,1538.0,1563.0,2102.0,2107.0
92.43567,1342.0,1858.9,1886.0,1969.0,1538.0,2107.0,1538.0,1565.0,2103.0,2107.0
92.64154,1342.0,1859.7,1886.0,1969.0,1539.0,2109.0,1539.0,1566.0,2105.0,2109.0
92.84741,1342.0,1860.1,1886.0,1970.0,1539.0,2109.0,1539.0,1566.0,2105.0,2109.0
93.05328,1342.0,1860.2,1886.0,1970.0,1539.0,2109.0,1539.0,1566.0,2105.0,2109.0
93.25915,1342.0,1860.7,1886.0,1971.0,1540.0,2109.0,1540.0,1566.0,2105.0,2109.0
93.46502,1342.0,1861.3,1886.0,2109.0,1540.0,2109.0,1540.0,1566.0,2109.0,2109.0
93.67089,1342.0,1861.9,1887.0,1972.0,1540.0,2110.0,1540.0,1567.0,2109.0,2110.0
93.87676,1343.0,1862.7,1887.0,1972.0,1540.0,2111.0,1540.0,1569.0,2109.0,2111.0
94.082634,1343.0,1863.2,1887.0,1973.0,1540.0,2111.0,1540.0,1570.0,2109.0,2111.0
94.2885,1343.0,1864.2,1889.0,1974.0,1540.0,2111.0,1540.0,1572.0,2110.0,2111.0
94.49437,1343.0,1865.2,1890.0,1978.0,1540.0,2112.0,1540.0,1573.0,2111.0,2112.0
94.70024,1343.0,1865.8,1890.0,1979.0,1540.0,2112.0,1540.0,1573.0,2111.0,2112.0
94.90611,1345.0,1867.0,1890.0,1984.0,1540.0,2112.0,1540.0,1573.0,2111.0,2112.0
95.111984,1345.0,1867.6,1891.0,2112.0,1540.0,2112.0,1540.0,1574.0,2112.0,2112.0
95.31785,1345.0,1868.0,1893.0,2113.0,1540.0,2113.0,1540.0,1574.0,2113.0,2113.0
95.52372,1345.0,1868.8,1895.0,1985.0,1541.0,2114.0,1541.0,1575.0,2113.0,2114.0
95.72959,1346.0,1869.5,1896.0,1987.0,1544.0,2114.0,1544.0,1575.0,2113.0,2114.0
95.93546,1346.0,1870.3,1896.0,1988.0,1546.0,2115.0,1546.0,1575.0,2114.0,2115.0
96.141335,1346.0,1871.6,1896.0,1990.0,1546.0,2119.0,1546.0,1575.0,2114.0,2119.0
96.347206,1346.0,1872.2,1896.0,1991.0,1546.0,2119.0,1546.0,1575.0,2114.0,2119.0
96.55307,1346.0,1872.9,1896.0,1992.0,1546.0,2119.0,1546.0,1575.0,2115.0,2119.0
96.75894,1346.0,1873.4,1896.0,1993.0,1546.0,2119.0,1546.0,1576.0,2116.0,2119.0
96.96481,1346.0,1874.3,1897.0,1994.0,1547.0,2120.0,1547.0,1576.0,2116.0,2120.0
97.170685,1346.0,1875.0,1897.0,1994.0,1548.0,2121.0,1548.0,1578.0,2116.0,2121.0
97.37656,1346.0,1875.8,1898.0,1995.0,1548.0,2121.0,1548.0,1578.0,2118.0,2121.0
97.58242,1346.0,1876.7,1902.0,1995.0,1548.0,2121.0,1548.0,1580.0,2120.0,2121.0
97.78829,1347.0,1877.7,1904.0,2121.0,1548.0,2121.0,1548.0,1582.0,2121.0,2121.0
97.99416,1347.0,1878.1,1904.0,1996.0,1548.0,2122.0,1548.0,1582.0,2121.0,2122.0
98.200035,1347.0,1878.4,1904.0,1996.0,1549.0,2122.0,1549.0,1582.0,2121.0,2122.0
98.40591,1347.0,1879.1,1904.0,1996.0,1549.0,2124.0,1549.0,1582.0,2121.0,2124.0
98.61177,1347.0,1879.4,1904.0,1996.0,1549.0,2124.0,1549.0,1583.0,2121.0,2124.0
98.81764,1347.0,1879.7,1904.0,1996.0,1549.0,2124.0,1549.0,1583.0,2123.0,2124.0
99.02351,1348.0,1880.0,1905.0,1996.0,1549.0,2125.0,1549.0,1583.0,2123.0,2125.0
99.229385,1348.0,1880.7,1906.0,1997.0,1549.0,2127.0,1549.0,1583.0,2125.0,2127.0
99.43526,1348.0,1880.9,1907.0,1998.0,1549.0,2127.0,1549.0,1583.0,2125.0,2127.0
99.64112,1349.0,1882.0,1908.0,2000.0,1550.0,2128.0,1550.0,1585.0,2125.0,2128.0
99.84699,1349.0,1883.1,1910.0,2000.0,1554.0,2129.0,1554.0,1586.0,2125.0,2129.0
100.052864,1349.0,1884.0,1913.0,2000.0,1554.0,2133.0,1554.0,1587.0,2125.0,2133.0
100.258736,1350.0,1884.6,1913.0,2000.0,1555.0,2135.0,1555.0,1587.0,2126.0,2135.0
100.46461,1350.0,1887.2,1914.0,2002.0,1556.0,2140.0,1556.0,1587.0,2135.0,2140.0
100.67047,1350.0,1891.1,1914.0,2003.0,1556.0,2176.0,1556.0,1587.0,2136.0,2176.0
100.87634,1350.0,1892.7,1919.0,2005.0,1556.0,2184.0,1556.0,1587.0,2136.0,2184.0
101.082214,1350.0,1894.1,1923.0,2005.0,1556.0,2192.0,1556.0,1587.0,2136.0,2192.0
101.288086,1350.0,1895.1,1924.0,2005.0,1556.0,2195.0,1556.0,1587.0,2139.0,2195.0
101.49396,1350.0,1895.8,1924.0,2005.0,1557.0,2200.0,1557.0,1587.0,2139.0,2200.0
101.69982,1350.0,1897.6,1925.0,2007.0,1559.0,2210.0,1559.0,1588.0,2140.0,2210.0
101.90569,1350.0,1898.8,1926.0,2007.0,1561.0,2216.0,1561.0,1588.0,2141.0,2216.0
102.111565,1350.0,1900.1,1929.0,2007.0,1561.0,2219.0,1561.0,1590.0,2145.0,2219.0
102.31744,1350.0,1901.6,1931.0,2007.0,1564.0,2225.0,1564.0,1591.0,2146.0,2225.0
102.52331,1350.0,1903.0,1931.0,2010.0,1565.0,2227.0,1565.0,1594.0,2146.0,2227.0
102.72917,1350.0,1904.3,1931.0,2011.0,1566.0,2227.0,1566.0,1594.0,2147.0,2227.0
